,Unnamed: 0,player,team,minutes,born,score_intervention,score_relance,score_projection,score_duel_def,score_impact,score_discipline,score_intervention_pct,score_relance_pct,score_projection_pct,score_duel_def_pct,score_impact_pct,score_discipline_pct,z_block_pass_p90,z_block_shot_p90,z_carry_lost_pct,z_carry_prog_p90,z_challenge_att_p90,z_challenge_pct,z_degagement_p90,z_duel_pct,z_duel_play_p90,z_erreur_opp_shot_p90,z_faute_commise_p90,z_interception_p90,z_pass_long_pct,z_pass_med_pct,z_pass_prog_p90,z_pass_short_pct,z_tacle_p90,z_tacle_win_ball_pct,z_yellow_card_p90,pct_block_pass_p90,pct_block_shot_p90,pct_carry_lost_pct,pct_carry_prog_p90,pct_challenge_att_p90,pct_challenge_pct,pct_degagement_p90,pct_duel_pct,pct_duel_play_p90,pct_erreur_opp_shot_p90,pct_faute_commise_p90,pct_interception_p90,pct_pass_long_pct,pct_pass_med_pct,pct_pass_prog_p90,pct_pass_short_pct,pct_tacle_p90,pct_tacle_win_ball_pct,pct_yellow_card_p90,poste,score_finition,score_deplacement,score_dribble,score_passe,score_defense,score_finition_pct,score_deplacement_pct,score_dribble_pct,score_passe_pct,score_defense_pct,z_ballon_touche_surface_off_p90,z_carry_in_surface_p90,z_dribble_att_p90,z_dribble_pct,z_faute_won_p90,z_goals_no_pk_p90,z_offside_p90,z_pass_profondeur_defense_p90,z_pass_prog_recu_p90,z_pass_shot_p90,z_pass_surface_cmp_p90,z_passe_pct,z_shot_on_target_pct,z_xG_per_shot,z_xGot_per_shot_on_target,pct_ballon_touche_surface_off_p90,pct_carry_in_surface_p90,pct_dribble_att_p90,pct_dribble_pct,pct_faute_won_p90,pct_goals_no_pk_p90,pct_offside_p90,pct_pass_profondeur_defense_p90,pct_pass_prog_recu_p90,pct_pass_shot_p90,pct_pass_surface_cmp_p90,pct_passe_pct,pct_shot_on_target_pct,pct_xG_per_shot,pct_xGot_per_shot_on_target,score_presence,score_recuperation,score_danger,score_technique,score_presence_pct,score_recuperation_pct,score_danger_pct,score_technique_pct,z_fautes_net_pct,z_passe_att_p90,z_shots_p90,z_touch_med_p90,z_touch_off_p90,pct_fautes_net_pct,pct_passe_att_p90,pct_shots_p90,pct_touch_med_p90,pct_touch_off_p90,score_progression,score_centre,score_progression_pct,score_centre_pct,z_centre_p90,z_centre_surface_cmp_p90,z_pass_transversal_p90,pct_centre_p90,pct_centre_surface_cmp_p90,pct_pass_transversal_p90,global_raw,global_rank,global_n,global_rank_str
76,17,GaÃ«tan Laborde,Nice,1829,1994.0,,,,,0.1426879016062287,,,,,,64.0,,0.2268281713614414,,0.9293193343806097,,1.185222520119771,,,1.1621321883128977,0.388205807072463,,,0.2900424361836879,,,,,,,,68.0,,72.0,,92.0,,,80.0,84.0,,,72.0,,,,,,,,avant-centre,-0.3583798221595732,0.6133856143349595,0.430806872819661,0.0410190288060947,0.5673643758883001,32.0,92.0,76.0,52.0,84.0,0.9511304856473024,-0.1127734361518769,-0.0944657983886777,1.001147391438589,-1.1222742905666745,0.4611958716930312,0.4395103080295215,0.0940671938749099,0.4495160493280549,0.7801622919593233,-0.1425335894568256,-0.5676197811530287,-1.407790358566418,-0.8720689527545118,0.3851441509896055,88.0,56.00000000000001,52.0,92.0,16.0,64.0,56.00000000000001,60.0,60.0,80.0,52.0,36.0,12.0,16.0,68.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66.67,4.0,25.0,4 / 25
77,18,Akor Adams,Montpellier,1075,2000.0,,,,,0.0026692115980905,,,,,,52.0,,-2.3596191900895165,,-0.0017371342525029,,-1.1890252537686037,,,1.2023407166008202,0.3516524922060033,,,-1.0463225617870624,,,,,,,,4.0,,52.0,,12.0,,,84.0,72.0,,,12.0,,,,,,,,avant-centre,-0.4265962536655294,-1.417955609007982,0.0106207573246154,-1.1134780155124926,-1.5316556685483942,28.000000000000004,4.0,52.0,4.0,4.0,-0.5951143403657517,-0.2644201495222558,-0.8079525258527638,1.1165928389259845,-1.545985574012552,-0.96338680987092,-2.3554388691491344,-0.5582034333548183,-1.3033136175090605,-0.1045245743426449,-2.1028632653258827,-1.6883207890266247,0.3816305832811718,-0.0119930045387438,-1.1126357835336258,28.000000000000004,40.0,32.0,96.0,4.0,20.0,8.0,32.0,16.0,44.0,4.0,8.0,68.0,60.0,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.0,25.0,25.0,25 / 25
78,19,Oumar DiakitÃ©,Reims,1628,2003.0,,,,,-0.2651642095933459,,,,,,36.0,,0.3167653815664988,,-1.3647984075410613,,1.083002218120473,,,-1.0190608030679829,0.3720514619499344,,,-0.5274587944491724,,,,,,,,72.0,,12.0,,88.0,,,28.000000000000004,80.0,,,36.0,,,,,,,,avant-centre,-0.4877393591546959,-0.6262242275983292,-0.3622419350296639,-0.1257023034881257,0.2907696017459331,24.0,24.0,24.0,48.0,68.0,-1.2801749232295323,-1.295941692214449,1.3691301605279174,-0.1573578008910623,-0.1484832876619892,-1.1108581332597178,-0.1941638340109022,-0.848489933918624,-0.404333925554553,-1.1874795285384558,0.0994972857579659,1.433662962746611,-0.792676909806309,0.3240439378456615,-0.3714663313984181,12.0,16.0,88.0,40.0,44.0,12.0,28.000000000000004,24.0,36.0,20.0,60.0,96.0,16.0,64.0,28.000000000000004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.33,24.0,25.0,24 / 25
79,20,Mostafa Mohamed,Nantes,1252,1997.0,,,,,1.8819507699833409,,,,,,100.0,,0.1481947819579721,,-0.8465383912379518,,0.4868046717490245,,,1.503240858717755,1.925363376356925,,,2.966321755943944,,,,,,,,64.0,,24.0,,72.0,,,96.0,96.0,,,100.0,,,,,,,,avant-centre,-0.499650710897274,-0.1636537389149411,-0.4036061318312824,-0.905960220261242,1.2004404032169804,20.0,36.0,20.0,16.0,96.0,0.3850182921178798,-1.514618604364308,-0.0412848662616526,0.7880173345387824,2.217248074875343,-0.4317786348164816,0.5406640171982895,0.0547508961812188,-1.4166435260609926,-1.6703135830120068,-0.6709770923368631,-1.337301101877317,-0.5286853028331545,-0.734227081897115,-0.3039118240423448,68.0,4.0,56.00000000000001,76.0,100.0,44.0,72.0,52.0,8.0,8.0,28.000000000000004,12.0,28.000000000000004,24.0,44.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.0,15.0,25.0,15 / 25
80,21,Joshua King,Toulouse,1673,1992.0,,,,,0.1607902795566932,,,,,,68.0,,-0.8649713618865336,,-0.3771838956573961,,-0.202511916787801,,,0.1296847163151491,0.3630141670992436,,,0.4639736371083589,,,,,,,,16.0,,40.0,,52.0,,,60.0,76.0,,,80.0,,,,,,,,avant-centre,-0.565140035243694,0.2051609032321453,0.797494244157482,-0.6201516826732781,-0.2011698805219919,16.0,56.00000000000001,84.0,28.000000000000004,36.0,0.0922787329250561,0.3599691963535313,1.6901474410359063,1.5170442348978868,-0.0103280447443131,-0.6117512206409514,0.490005284908796,-1.412790093242478,0.0331986918625838,-0.3506587172083016,-0.3169283294997693,-0.4002295907425635,-0.2446667463654845,-0.6543706013759101,-0.7497715725924303,60.0,68.0,92.0,100.0,64.0,36.0,64.0,10.0,52.0,40.0,40.0,40.0,36.0,28.000000000000004,20.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.0,15.0,25.0,15 / 25
81,22,Matthis Abline,Nantes,2768,2003.0,,,,,0.5005938669680146,,,,,,84.0,,-0.4636402624219056,,-0.4919550791737432,,-1.323202079694207,,,0.6566535469790059,0.3241841654771145,,,-0.753573502255652,,,,,,,,36.0,,32.0,,8.0,,,72.0,64.0,,,20.0,,,,,,,,avant-centre,-0.9018256505091784,0.2416718508434784,0.6869711508341108,-0.6537506320224278,-0.846805281457255,12.0,60.0,80.0,24.0,20.0,-0.2244126919290463,1.9391903577058,0.9787507290474488,0.3218985957569375,0.5209438884479234,-0.7597667785021973,1.1223391299549332,-0.4171101878459091,-0.1729108854954514,-0.4507075167170433,-0.4837145220254379,-1.263470301501321,-0.6907963510452949,-1.216330564852399,-0.9404089076368228,48.0,100.0,80.0,56.00000000000001,76.0,24.0,100.0,40.0,44.0,36.0,32.0,16.0,24.0,12.0,16.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.67,17.0,25.0,17 / 25
82,23,Lassine Sinayoko,Auxerre,2299,1999.0,,,,,-0.5154840897156348,,,,,,28.000000000000004,,0.0103122005725771,,1.248592285176133,,0.6067488827822485,,,-1.0286802884299058,-0.1923234589558846,,,1.639998666774583,,,,,,,,60.0,,96.0,,80.0,,,24.0,56.00000000000001,,,92.0,,,,,,,,avant-centre,-1.334288834098425,0.4351194944459083,0.8985832892859877,0.5912037018501962,0.7523532500431361,8.0,72.0,92.0,72.0,88.0,0.0310211225899385,1.177447020590736,1.0464295942260522,0.12186425715103,-0.3254485217611138,-1.2355471331755266,0.0989337730862013,0.5852104708706888,1.1754035876615851,1.1075014072843508,0.1065223592861438,0.5655805699596015,-1.60164429393324,-1.4027691560041249,-1.0971947532808086,56.00000000000001,88.0,84.0,48.0,40.0,8.0,40.0,80.0,92.0,84.0,64.0,72.0,8.0,8.0,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.0,7.0,25.0,7 / 25
83,24,Wahbi Khazri,Montpellier,1118,1991.0,,,,,-0.1728439946075526,,,,,,44.0,,2.143440603695013,,1.0080152087691554,,3.1158041114158945,,,-1.247606507011602,-0.833201431574344,,,0.9677015967164392,,,,,,,,100.0,,76.0,,100.0,,,14.000000000000002,28.000000000000004,,,88.0,,,,,,,,avant-centre,-2.375638789754845,-0.8724931782527224,0.1782082146996097,0.3410342392546199,2.075648770609116,4.0,20.0,64.0,60.0,100.0,-1.5783884235945236,0.3545285586459242,0.2051492787805872,-0.8548601873972279,1.562275954763288,-1.801401540329234,-0.062370930743802,1.0523637333565403,-0.9767201804198418,1.1090314436807969,0.0351468582069171,-0.832405078225775,-2.6193774546090567,-2.069893659450995,-3.0118825046300945,8.0,64.0,64.0,20.0,96.0,4.0,32.0,88.0,24.0,88.0,56.00000000000001,24.0,4.0,4.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.67,14.0,25.0,14 / 25
84,0,Vitinha,Paris Saint-Germain,2042,2000.0,,,1.9538225729607683,,-1.047015093075391,,,,98.48484848484848,,4.545454545454546,,-0.3399747939410308,,1.5165965277747664,1.472055900421228,-0.0621060873746843,-0.0236370654548793,,-2.258762060850438,-1.631077994167107,-0.576861526416217,,-1.095008507501002,1.906114278988868,1.582722282819156,2.645096456381899,1.924927116104605,-0.6397979661766806,-0.8931946154367278,,36.36363636363637,,98.48484848484848,92.42424242424242,51.51515151515152,42.42424242424242,,1.5151515151515151,1.5151515151515151,16.666666666666664,,15.151515151515152,95.45454545454544,100.0,98.48484848484848,98.48484848484848,33.33333333333333,21.21212121212121,,milieu,,,,,,,,,,,,,0.2415458599776961,1.5466794924043876,,,,,,0.48071992976868,2.0819007298728103,,,,,,,69.6969696969697,92.42424242424242,,,,,,74.24242424242425,95.45454545454544,,,,,2.311810911987125,-0.5983225897020642,0.71494839240709,1.27671632878016,100.0,10.606060606060606,84.84848484848484,100.0,0.7487947757913715,3.5013650911246077,0.0556270500091737,3.496173732211452,2.1815414072651795,81.06060606060606,100.0,50.0,100.0,98.48484848484848,,,,,,,,,,,66.41,9.0,66.0,9 / 66
85,1,Pierre HÃ¸jbjerg,Marseille,2664,1995.0,,,0.9482650876037,,0.2683998625383563,,,,87.87878787878788,,74.24242424242425,,-0.4242754097652844,,1.4582952793722457,-0.1521131148617579,0.2752670396073892,0.1345098978993122,,0.629096153937938,-0.5235871230006679,-0.2071513650827283,,0.7944192478156422,0.2480932045509089,1.4767102787969293,2.0934239921768314,1.5420124984028614,-0.2846554603413498,1.1693866534175168,,31.818181818181817,,96.96969696969695,54.54545454545454,71.21212121212122,51.51515151515152,,68.18181818181817,31.818181818181817,39.39393939393939,,75.75757575757575,62.121212121212125,96.96969696969695,95.45454545454544,96.96969696969695,42.42424242424242,90.9090909090909,,milieu,,,,,,,,,,,,,-0.9522693804443192,-1.513930312764718,,,,,,0.9635729392432713,0.5565739205748488,,,,,,,13.636363636363637,9.848484848484848,,,,,,86.36363636363636,75.75757575757575,,,,,2.209053680498792,0.2778769858051674,0.1631037807193361,0.3091468607806507,98.48484848484848,71.21212121212122,66.66666666666666,68.18181818181817,0.6996905566777987,2.9826547443096505,0.0845376435035436,3.3692392575793355,0.3934541937274805,78.78787878787878,98.48484848484848,53.03030303030303,98.48484848484848,74.24242424242425,,,,,,,,,,,77.78,2.0,66.0,2 / 66
86,2,Valentin Rongier,Marseille,1562,1994.0,,,0.5969080794858581,,-0.4665100612338722,,,,83.33333333333334,,22.727272727272727,,0.8406269200796662,,1.127525356363793,0.1731543072960945,0.5046279021413852,1.076036005310312,,0.6539914833757687,-0.4549422036748267,-4.168522582892703,,1.9312885389598449,0.1256846174146693,0.8571570892117681,0.6705240525316641,1.243413051265333,0.6715207998300396,-0.5852775154298036,,86.36363636363636,,89.39393939393939,68.18181818181817,78.78787878787878,89.39393939393939,,69.6969696969697,37.87878787878788,1.5151515151515151,,96.96969696969695,56.060606060606055,83.33333333333334,75.75757575757575,89.39393939393939,75.75757575757575,33.33333333333333,,milieu,,,,,,,,,,,,,-0.8129933367391144,1.646481986051206,,,,,,-0.5416381330725599,-0.7939120857544517,,,,,,,21.21212121212121,93.93939393939394,,,,,,33.33333333333333,25.75757575757576,,,,,1.4855262443570625,0.7868389497500118,-0.6873041126288834,-0.0591571677899453,96.96969696969695,96.96969696969695,16.666666666666664,48.48484848484848,-1.5985794634025583,1.91556713061878,-0.6006728949494075,2.036383700311022,0.4164286017518805,6.0606060606060606,96.96969696969695,25.75757575757576,96.96969696969695,75.75757575757575,,,,,,,,,,,60.86,17.0,66.0,17 / 66
87,3,Soungoutou Magassa,Monaco,1025,2003.0,,,-0.3342626117677413,,0.0573812601325515,,,,34.84848484848485,,59.09090909090909,,0.623490100835173,,0.3481220241732012,-1.1520702337355333,2.94901405461944,0.2089319983012838,,-0.5834528327987637,1.2303152969849018,-0.5706821969845337,,1.795789601826271,-0.2681879112618033,0.6280182938871431,0.2200860038663604,-0.156380603705653,2.328969037775499,-0.9295914357685148,,78.78787878787878,,62.121212121212125,7.575757575757576,100.0,57.57575757575758,,29.545454545454547,92.42424242424242,18.939393939393938,,95.45454545454544,40.909090909090914,71.21212121212122,63.63636363636363,40.909090909090914,98.48484848484848,19.696969696969692,,milieu,,,,,,,,,,,,,0.5631860444418676,1.364431460527588,,,,,,-0.5768718602578693,0.3183391170158155,,,,,,,74.24242424242425,90.9090909090909,,,,,,30.303030303030305,66.66666666666666,,,,,1.4164182523110445,0.8055178605939425,-0.1319303279831285,0.1994398084925482,95.45454545454544,100.0,51.51515151515152,66.66666666666666,-0.4747186837884833,0.3090934085720255,-0.8323746131323277,0.9911472937416684,-0.7531882413749937,31.818181818181817,72.72727272727273,16.666666666666664,84.84848484848484,27.27272727272727,,,,,,,,,,,67.93,8.0,66.0,8 / 66
88,4,Benjamin AndrÃ©,Lille,2692,1990.0,,,0.2090337312240302,,1.6726735924267375,,,,66.66666666666666,,100.0,,0.8202799460546992,,0.2567434524873627,-0.509918355082485,1.6504273119053003,0.4042900118564618,,0.595147977431805,4.278704722031231,1.0065916404526147,,1.2322963945414578,0.1589770628171076,-0.4463568783302229,1.0332683122999784,-0.0731622362992748,1.4199748557526222,-0.6662150918789453,,83.33333333333334,,53.03030303030303,36.36363636363637,93.93939393939394,65.15151515151516,,65.15151515151516,100.0,84.84848484848484,,86.36363636363636,57.57575757575758,31.818181818181817,89.39393939393939,43.93939393939394,93.93939393939394,28.78787878787879,,milieu,,,,,,,,,,,,,-1.0466773442742936,-0.5763917360824821,,,,,,-0.4161381401924229,-0.3289415183610274,,,,,,,9.090909090909092,24.24242424242424,,,,,,40.909090909090914,40.909090909090914,,,,,1.2588742786488871,0.6421252232652591,-0.7491416595663731,0.0139315705115485,93.93939393939394,87.87878787878788,15.151515151515152,56.060606060606055,0.1441680778171777,0.8126376340053896,-1.2048096354377484,1.313557890035972,0.0560415151912647,60.60606060606061,83.33333333333334,13.636363636363637,92.42424242424242,59.09090909090909,,,,,,,,,,,69.95,7.0,66.0,7 / 66
89,5,JoÃ£o Neves,Paris Saint-Germain,1844,2004.0,,,1.0871534399807263,,0.8743868786063307,,,,93.93939393939394,,90.9090909090909,,0.0996127828799645,,1.0933294883791027,0.5615726268159842,0.0642896307305147,0.7894243814366689,,1.3895353076753163,-0.2153956122072442,0.1298532004455228,,0.096120680789822,1.250229439897049,1.089651060931622,1.0560770946326112,1.3892338136204718,0.9294892251772828,-1.4181561615978544,,57.57575757575758,,87.87878787878788,75.75757575757575,59.09090909090909,84.0909090909091,,97.72727272727272,53.03030303030303,50.0,,59.09090909090909,90.9090909090909,90.9090909090909,90.9090909090909,95.45454545454544,83.33333333333334,9.090909090909092,,milieu,,,,,,,,,,,,,-0.1330474485471104,0.4155845644071091,,,,,,1.2538556913128114,0.7768663820270479,,,,,,,53.03030303030303,72.72727272727273,,,,,,89.39393939393939,81.81818181818183,,,,,1.147020218445917,0.0992981817371768,0.635465408199512,0.854910415860355,92.42424242424242,56.060606060606055,80.3030303030303,92.42424242424242,1.44902094035092,1.8275105485298515,0.6441870080052989,1.5492604760773852,1.6376345500952063,90.9090909090909,95.45454545454544,74.24242424242425,95.45454545454544,95.45454545454544,,,,,,,,,,,84.34,1.0,66.0,1 / 66
90,6,Pierre Lees-Melou,Brest,1526,1993.0,,,0.2704980813219827,,-0.6330586904422898,,,,69.6969696969697,,16.666666666666664,,-0.0033577401355689,,0.900338286063574,0.0513507284292069,1.6117399709157618,-0.6179802283872986,,-0.7288309063073798,-1.226928852016303,1.0065916404526147,,-0.8813183463889924,1.0688512427224717,0.423217306509227,0.5893167933077625,0.1071060177977407,0.6050165881747883,0.9778294297442284,,53.03030303030303,,84.84848484848484,65.15151515151516,90.9090909090909,33.33333333333333,,24.24242424242424,4.545454545454546,84.84848484848484,,19.696969696969692,85.60606060606061,62.121212121212125,74.24242424242425,51.51515151515152,74.24242424242425,86.36363636363636,,milieu,,,,,,,,,,,,,-0.4159975007657225,0.7197445450450324,,,,,,0.3530956526567789,0.0574771916257113,,,,,,,40.909090909090914,81.81818181818183,,,,,,71.21212121212122,59.09090909090909,,,,,1.0083353280671696,0.0160379406014313,0.1212931073443256,0.6651021505054173,90.9090909090909,46.96969696969697,65.15151515151516,86.36363636363636,0.0565836869968135,0.7134711851677081,0.4905970858605349,0.6997948281180393,-0.4590134825126126,56.060606060606055,80.3030303030303,69.6969696969697,78.78787878787878,40.909090909090914,,,,,,,,,,,62.63,14.0,66.0,14 / 66
91,7,FabiÃ¡n Ruiz PeÃ±a,Paris Saint-Germain,1923,1996.0,,,1.644715815877348,,-0.2209675290796438,,,,96.96969696969695,,34.84848484848485,,0.2691500064400548,,1.1784251917862465,1.2744146166078594,0.0695740931151099,-0.783890490039923,,-0.5658796590779416,-1.2693415938069272,0.1658710562752474,,-0.784482505023893,1.1931889481982134,1.0022575924364998,2.4896342262894064,0.8654513969563613,-0.8573462608080354,0.5015249816917282,,66.66666666666666,,93.93939393939394,89.39393939393939,60.60606060606061,24.24242424242424,,31.818181818181817,3.0303030303030303,53.03030303030303,,24.24242424242424,89.39393939393939,87.87878787878788,96.96969696969695,84.84848484848484,21.21212121212121,69.6969696969697,,milieu,,,,,,,,,,,,,-0.795261719761643,1.746284479698024,,,,,,1.3903123625206872,2.2086860846300573,,,,,,,25.75757575757576,95.45454545454544,,,,,,90.9090909090909,96.96969696969695,,,,,1.001921801363071,-0.3310088535480137,1.2209672407449648,0.9946106947128692,89.39393939393939,25.75757575757576,95.45454545454544,95.45454545454544,1.1723186656459372,1.5969171823233548,2.080132235590757,1.3392741286507488,1.6363892288258808,86.36363636363636,93.93939393939394,98.48484848484848,93.93939393939394,93.93939393939394,,,,,,,,,,,72.98,4.0,66.0,4 / 66
92,8,AndrÃ© Gomes,Lille,1276,1993.0,,,0.4020167253483307,,-0.3467034133296423,,,,78.78787878787878,,30.303030303030305,,-1.652536920585086,,0.1942776425640552,-0.0746907447408513,0.048960492337583,-1.728443325066192,,0.8158111247216694,-0.7223877411483445,-1.52742980684061,,-1.5517562400222844,0.2594977313027325,0.7133076510747224,1.109496383755835,1.3878881934190483,-0.6275751310892335,-1.5478880379480178,,4.545454545454546,,51.51515151515152,57.57575757575758,54.54545454545454,7.575757575757576,,72.72727272727273,18.181818181818183,9.090909090909092,,4.545454545454546,63.63636363636363,75.75757575757575,92.42424242424242,93.93939393939394,34.84848484848485,6.0606060606060606,,milieu,,,,,,,,,,,,,0.1535456014329367,-0.5159053762965314,,,,,,-0.4101663428877167,0.7399436566584151,,,,,,,66.66666666666666,27.27272727272727,,,,,,42.42424242424242,80.3030303030303,,,,,0.7836225872380148,-1.4216399309421626,-0.0464540790585237,0.0634716785318723,87.87878787878788,1.5151515151515151,56.060606060606055,57.57575757575758,-1.133533623562252,1.070744281050224,-0.6691392314377299,1.2311629883262374,0.3789836198142842,15.151515151515152,87.87878787878788,22.727272727272727,90.9090909090909,72.72727272727273,,,,,,,,,,,52.02,36.0,66.0,36 / 66
93,9,Warren ZaÃ¯re-Emery,Paris Saint-Germain,2050,2006.0,,,0.9666748145078606,,-0.5720494817890803,,,,89.39393939393939,,18.181818181818183,,1.0408416738375088,,0.5426730035742686,1.2041109981718654,-0.2812153617686499,-0.1234867168275265,,-0.5139241889468164,-0.8472901071362627,-0.5706821969845337,,-0.1696734755198584,0.5669727172587612,1.455722923168345,0.4408144648304164,2.0243961676567257,-0.1824045488930795,-1.2006644865402274,,87.87878787878788,,71.21212121212122,86.36363636363636,36.36363636363637,40.909090909090914,,34.84848484848485,10.606060606060606,18.939393939393938,,45.45454545454545,78.78787878787878,95.45454545454544,69.6969696969697,100.0,48.48484848484848,13.636363636363637,,milieu,,,,,,,,,,,,,0.0677868397752115,0.4731283445277976,,,,,,-0.2540854563666484,-0.8131410585909774,,,,,,,65.15151515151516,74.24242424242425,,,,,,50.0,22.727272727272727,,,,,0.7336997829660036,-0.1270775107886366,-0.433552406773823,0.7899075911254192,86.36363636363636,40.909090909090914,30.303030303030305,90.9090909090909,-0.3549341492841619,1.435532019063434,-0.7347699519128775,1.0467826916032266,1.6791007914548923,36.36363636363637,92.42424242424242,21.21212121212121,86.36363636363636,96.96969696969695,,,,,,,,,,,59.34,20.0,66.0,20 / 66
94,10,Adrien Thomasson,Lens,2615,1993.0,,,0.022568864478116,,-0.3414738192477387,,,,51.51515151515152,,31.818181818181817,,1.914114595549852,,-0.8407463443337178,-0.4185869129247139,1.744495002074253,0.2488849153591855,,-1.4235639119683718,0.3348307327441922,-0.2298945418594902,,-1.0081154584996557,0.3478426568450277,-0.9208093360793228,-0.0053787168294499,-0.516840307743369,0.9596567998044864,-1.0484203139998876,,96.96969696969695,,18.181818181818183,40.909090909090914,95.45454545454544,59.09090909090909,,12.12121212121212,75.75757575757575,36.36363636363637,,16.666666666666664,68.18181818181817,15.151515151515152,60.60606060606061,27.27272727272727,84.84848484848484,18.181818181818183,,milieu,,,,,,,,,,,,,0.6202300998761838,-0.3828353847674399,,,,,,1.8360027975102544,0.599586579403737,,,,,,,75.75757575757575,34.84848484848485,,,,,,95.45454545454544,77.27272727272727,,,,,0.6722859792923542,0.2132241076427961,0.9497324157302356,-0.3405073827209188,84.84848484848484,68.18181818181817,92.42424242424242,27.27272727272727,0.0643117214809633,0.274568118602691,0.743110186130767,-0.0022051827998813,1.354987432000346,58.333333333333336,66.66666666666666,77.27272727272727,62.121212121212125,90.9090909090909,,,,,,,,,,,59.34,20.0,66.0,20 / 66
95,11,Lamine Camara,Monaco,2054,2004.0,,,0.3044030546277031,,0.0860813406463853,,,,74.24242424242425,,60.60606060606061,,0.6164461924300708,,0.3031982521852483,-0.327323093926583,-0.0814549605190186,0.1903264732007906,,0.3303522006839682,0.0261448251729464,0.2194905287812042,,0.6516449241460229,-0.5669633597038828,0.3996218230117858,0.5812324406465638,-0.3409455249002495,0.6861493513625577,0.1651624202211871,,77.27272727272727,,57.57575757575758,43.93939393939394,46.96969696969697,54.54545454545454,,58.333333333333336,60.60606060606061,56.060606060606055,,71.21212121212122,27.27272727272727,60.60606060606061,72.72727272727273,34.84848484848485,77.27272727272727,56.060606060606055,,milieu,,,,,,,,,,,,,-0.5954252946557308,-0.0102394084859839,,,,,,1.8371115624164471,0.9303019277582698,,,,,,,31.818181818181817,43.93939393939394,,,,,,96.96969696969695,84.84848484848484,,,,,0.6591029787658144,0.4619458722721258,0.5776795466045377,-0.0598071882594252,83.33333333333334,80.3030303030303,77.27272727272727,46.96969696969697,-0.0982530039177586,0.871244609304434,0.1387299908991644,1.1875192875120275,0.6605046196055833,48.48484848484848,86.36363636363636,56.060606060606055,89.39393939393939,78.78787878787878,,,,,,,,,,,70.45,6.0,66.0,6 / 66
96,12,Jordan Ferri,Montpellier,1773,1992.0,,,0.27625154361423,,-0.1605011698369557,,,,71.21212121212122,,40.909090909090914,,-0.2590762637315248,,0.7015845976370667,-0.5172758389438173,0.1225100150020831,-1.17125968188075,,0.0529471012338533,-0.4144784329882665,1.0065916404526147,,-1.472455707658717,0.5597194611797985,0.9142073940325804,1.0148025257255409,0.68146848083706,-0.3248076236339368,-0.7370638107594949,,39.39393939393939,,75.75757575757575,34.84848484848485,63.63636363636363,12.12121212121212,,50.0,40.909090909090914,84.84848484848484,,7.575757575757576,77.27272727272727,84.84848484848484,86.36363636363636,77.27272727272727,40.909090909090914,27.27272727272727,,milieu,,,,,,,,,,,,,-0.1868204722177221,-1.27630532789134,,,,,,-0.4936719806310853,-0.4306435557567679,,,,,,,48.48484848484848,12.12121212121212,,,,,,37.87878787878788,37.87878787878788,,,,,0.6037617064516364,-0.7929326175328847,-0.4813084580959453,0.3771363297221427,81.81818181818183,6.0606060606060606,24.24242424242424,72.72727272727273,-0.1199721777564542,0.8398578502482114,-0.8140978237782062,0.8489172541046148,-0.0941051099618699,45.45454545454545,84.84848484848484,18.181818181818183,83.33333333333334,51.51515151515152,,,,,,,,,,,49.49,39.0,66.0,39 / 66
97,13,Corentin Tolisso,Lyon,2329,1994.0,,,0.6475457062841439,,1.0901213120383173,,,,84.84848484848484,,93.93939393939394,,1.782063323957157,,0.8944892956796352,-0.1786242098258724,0.5581904260241133,-0.0005948382150379,,0.1916496509589108,2.6423059245765472,0.3124286162477726,,-0.5457457874651178,-0.2109389972099907,0.2365357497463562,0.7133947907716686,0.0792190355517993,-0.2307778366469175,-2.0736435368407857,,95.45454545454544,,83.33333333333334,53.03030303030303,81.81818181818183,46.96969696969697,,53.03030303030303,96.96969696969695,59.09090909090909,,34.84848484848485,43.93939393939394,50.0,77.27272727272727,50.0,45.45454545454545,1.5151515151515151,,milieu,,,,,,,,,,,,,-0.9513964006637085,0.3395445692476285,,,,,,0.4952945719029233,1.4299889089679985,,,,,,,15.151515151515152,66.66666666666666,,,,,,75.75757575757575,93.93939393939394,,,,,0.5902495379335657,-0.2137397350421404,0.7403402501748966,0.1513577947167132,80.3030303030303,30.303030303030305,87.87878787878788,63.63636363636363,0.4364083605794938,0.6857625903856591,1.9874739204923728,0.5267955973909247,1.1609229485111443,68.18181818181817,78.78787878787878,96.96969696969695,77.27272727272727,86.36363636363636,,,,,,,,,,,73.48,3.0,66.0,3 / 66
